,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA,Segment
1018,1,1,55,2,171804,2,2,2.585249169019859,2.6362819244421654,-0.746115081984313,3,well-off
1019,0,0,73,2,192167,2,1,3.809561015340608,1.323571229397302,1.9379616104687611,3,well-off
1020,1,1,34,3,134377,1,2,0.9763233216926912,2.9982572265885086,-0.5967669632354216,3,well-off
1021,0,1,44,2,146716,1,1,1.2225245635443955,1.4044039885319226,0.3624024196052394,3,well-off
1022,0,0,58,2,267872,1,1,3.6635906220665366,1.1486591352615423,1.4479148017627264,3,well-off
1023,1,1,65,2,142193,0,1,0.3422731973634008,2.845646744393681,1.505878719839289,3,well-off
1024,1,1,56,2,183765,1,1,1.4348495948756919,2.7648315066704847,0.2373966627719534,3,well-off
1025,1,1,42,2,218664,2,2,2.8685613784341997,2.4432252056661676,-1.62618907500274,3,well-off
1026,1,1,65,3,145174,1,2,1.9877792681184687,3.859645933343355,0.9690456270811386,3,well-off
1027,0,0,72,2,224961,2,2,4.805380991749483,1.3185269282807353,1.3793466454214725,3,well-off
1028,1,1,45,2,262634,2,2,3.557407550578973,2.667061490046353,-1.6613046900876736,3,well-off
1029,0,0,68,2,287106,2,2,5.549619785372421,1.4153139631997016,0.9010314253512061,3,well-off
1030,0,0,60,2,166298,2,1,3.0915909077659274,0.8925027548435677,1.3741258554463318,3,well-off
1031,1,1,30,3,133328,0,2,0.07981572253781119,2.86527738124686,-0.18080453003279653,3,well-off
1032,0,0,63,2,129798,1,1,1.9018467279377562,0.8300349991944609,2.3084069218021304,3,well-off
1033,0,0,57,2,281084,2,1,4.5883869899613625,1.188208802961427,0.7189429965897493,3,well-off
1034,1,1,46,2,160678,1,2,1.410845477960122,2.3370896351207473,-0.5464586642775804,3,well-off
1035,1,1,70,3,167532,1,1,1.862584059195171,4.151767475379496,1.4959482220734828,3,well-off
1036,0,0,65,2,178591,1,2,3.201427591550047,0.9572895376855808,1.8362990747610546,3,well-off
1037,0,0,63,2,273063,2,2,5.217122562293226,1.236122451400843,0.7019702620035916,3,well-off
1038,0,1,54,2,149410,1,2,2.11010717618229,1.5939710663233768,0.5069370564954124,3,well-off
1039,0,1,49,2,124658,1,2,1.6301758850884727,1.3797334533458443,0.3544404724861519,3,well-off
1040,1,1,64,2,153645,1,2,1.8150066807826024,2.7937181694392708,0.4205632122621356,3,well-off
1041,1,1,61,2,308529,2,2,4.634579482129402,3.2436074996458664,-1.028471907730013,3,well-off
1042,1,1,57,2,155062,1,2,1.6396868069961275,2.6118269586789364,0.05023028208790906,3,well-off
1043,1,1,42,2,199654,1,2,1.8361095846999935,2.3580541732418148,-0.9240310756177769,3,well-off
1044,0,0,62,2,124723,1,2,2.3763126356524746,0.7010612176842805,1.9144529012841267,3,well-off
1045,1,1,41,2,127752,1,2,0.8183802367354319,2.0961019211968632,-0.6634132862444743,3,well-off
1046,1,1,51,2,157595,2,1,1.7061315933230943,2.5689125818388523,-0.5284334527238771,3,well-off
1047,1,1,38,2,135534,1,2,0.8420196270047684,2.0416283997449374,-0.8533242945528068,3,well-off
1048,1,1,56,2,166264,2,2,2.5368108920718853,2.6447987327034896,-0.670001696353339,3,well-off
1049,1,1,43,2,147259,1,1,0.5704366652381172,2.2989525569801774,-0.2801875813323635,3,well-off
1050,1,1,48,2,161116,1,1,0.9003731696086825,2.477535368170274,-0.08031765789912625,3,well-off
1051,0,0,61,2,139380,1,1,1.9780998591158119,0.8080990519625355,2.162693712950197,3,well-off
1052,0,1,48,2,213768,2,2,3.5998831591532263,1.6676656952598479,-0.7045489293459329,3,well-off
1053,0,0,68,2,125903,1,2,2.55955360811005,0.8648044057123937,2.2214691175047325,3,well-off
1054,1,1,62,2,163940,1,1,1.3289083282215735,2.859834069499415,0.6357462424253841,3,well-off
1055,1,1,56,2,173378,2,2,2.634751499024544,2.668079894696681,-0.7009345955421566,3,well-off
1056,1,1,53,2,126847,1,1,0.5677443590785394,2.4986218057190532,0.32881241543023704,3,well-off
1057,0,1,33,3,166712,1,2,2.0253874857805014,2.158010825863822,-0.20118519778774693,3,well-off
1058,1,1,60,2,189166,1,1,1.620537177022259,2.889094425081868,0.4220102229310754,3,well-off
1059,1,1,47,2,161714,1,1,0.8807734258144524,2.4528454501858192,-0.13494237501855452,3,well-off
1060,0,1,25,3,214364,2,2,3.2295016891097736,2.123739821529991,-1.4440796337130124,3,well-off
1061,0,0,64,2,184680,1,1,2.685256546757779,1.0362878729537621,2.1217950284358107,3,well-off
1062,0,0,73,2,214732,2,1,4.1202202500730705,1.3974170855086832,1.8398450979307133,3,well-off
1063,0,1,66,2,152527,1,1,1.9148433987733018,2.0096532833640675,1.481674408361658,3,well-off
1064,1,1,76,3,170366,2,1,2.839331481801018,4.343882729349837,1.1762733208772334,3,well-off
1065,1,1,60,2,194532,2,1,2.4651478629040513,2.929614322527994,-0.2208213108182076,3,well-off
1066,1,1,57,2,125883,1,2,1.2379706177535605,2.516336232533402,0.1771056075631006,3,well-off
1067,0,1,30,3,131242,1,2,1.453563405159146,1.9619915047872813,-0.20302904898127125,3,well-off
1068,0,1,43,2,159880,2,1,2.1466601008047355,1.4437965722037398,-0.36636067328757743,3,well-off
1069,0,0,57,2,165519,1,2,2.7988006451677174,0.7013349353687822,1.476942306025411,3,well-off
1070,0,1,51,2,149653,1,1,1.4577872828006309,1.600544029671559,0.7138034066998891,3,well-off
1071,1,1,61,2,134102,1,1,0.8902868929441958,2.735539787384405,0.713462503617856,3,well-off
1072,0,0,64,2,159378,2,2,3.679819098545245,0.8907256718418571,1.248316763009136,3,well-off
1073,0,1,41,2,205476,2,1,2.718728950115071,1.5397194621973973,-0.6686689666750855,3,well-off
1074,0,1,43,2,280566,2,2,4.380348630291048,1.753033139982157,-1.2551207060367038,3,well-off
1075,0,1,67,3,71823,0,2,0.8945944965970243,2.7305147860135683,2.5997411217012467,3,well-off
1076,1,1,71,3,211572,2,1,3.2674640863191553,4.34549820644075,0.736979974892145,3,well-off
1077,0,0,59,2,136123,1,1,1.8775945628739654,0.7441463998064347,2.0728066908687492,3,well-off
1078,0,1,60,2,176372,1,1,2.076129231065554,1.9278065078858022,1.0658451752447682,3,well-off
1079,1,1,60,2,128271,1,1,0.7821771460436062,2.6898104273906407,0.6867921875224524,3,well-off
1080,1,1,45,2,169020,2,2,2.268595071064471,2.360701819139603,-1.254254869359253,3,well-off
1081,0,0,63,2,122267,1,2,2.370332726970174,0.7196706747489504,1.9771565229147754,3,well-off
1082,0,1,38,3,169324,2,2,2.97124597458633,2.322752643036887,-0.571919314650679,3,well-off
1083,1,1,46,2,192561,2,1,2.0483562153581576,2.550107135280972,-0.9405942022880741,3,well-off
1084,0,1,55,2,145781,1,2,2.0879782188697575,1.6087417824521435,0.5747410844724884,3,well-off
1085,0,1,50,2,135376,1,1,1.2333988788404189,1.5271744259057265,0.7238577555677624,3,well-off
1086,1,1,30,3,169002,2,2,2.1124212127457604,3.0279419642237593,-1.5749197161098683,3,well-off
1087,0,0,63,2,128469,1,2,2.455717551867614,0.7399672402088566,1.950189157049011,3,well-off
1088,0,0,67,2,135567,1,1,2.0926006782820434,0.9555022284876961,2.49142035448002,3,well-off
1089,1,1,54,2,170644,2,2,2.541446503237609,2.6058388039297338,-0.7930957118428554,3,well-off
1090,0,0,71,2,192360,2,1,3.7565529209523842,1.2709089917585628,1.8330733932507628,3,well-off
1091,1,1,32,3,133235,1,2,0.9049358752828485,2.941226089419138,-0.6958503701614503,3,well-off
1092,1,1,45,2,260847,2,2,3.5328053767492853,2.6612133825847515,-1.6535345058241908,3,well-off
1093,0,0,65,2,285647,2,2,5.446035511198475,1.330598493760837,0.7513018791463125,3,well-off
1094,0,0,62,2,164816,2,1,3.1268529461572463,0.940946631811907,1.4846188670211453,3,well-off
1095,1,1,28,3,130148,0,2,-0.01962949122788163,2.801576718052451,-0.27102636139700187,3,well-off
1096,0,0,65,2,129838,1,1,1.95806260436421,0.8834597488861118,2.4122820148268485,3,well-off
1097,0,0,57,2,281647,2,1,4.596137982611678,1.1900512677073039,0.7164949754703641,3,well-off
1098,1,1,48,2,157305,1,2,1.4200735428137023,2.379345055900005,-0.42774325849893535,3,well-off
1099,1,1,71,3,163654,1,1,1.8370270429662467,4.165723318112661,1.5648349450038923,3,well-off
1100,0,0,38,1,82398,1,1,0.2918988385934266,-1.0582614568155717,0.7542730138194578,2,fewer-opportunities
1101,0,1,40,1,107710,1,1,0.31262386583168167,0.10316298844696109,-0.1357153391595884,1,career-focused
1102,0,0,49,1,122346,1,1,1.1480336474144937,-0.6344121196141753,1.1528418282423982,1,career-focused
1103,0,1,32,1,155540,2,1,1.5191886494305034,0.06947450405054738,-1.3793837497904502,1,career-focused
1104,0,0,45,1,127572,1,1,1.1086512142819693,-0.7238972887281669,0.9220202388901971,1,career-focused
1105,0,0,40,1,154031,2,1,2.1044927015277217,-0.7475833945353874,-0.0726498472843357,1,career-focused
1106,0,0,66,2,164931,2,2,3.8119341268032993,0.9621921766738599,1.328220381022897,3,well-off
1107,0,0,38,1,123003,1,2,1.4230878255754043,-1.0110966817805844,0.21371898331094344,1,career-focused
1108,0,1,20,1,89605,1,1,-0.4932850314236933,-0.48902560673908013,-1.0974818752349944,0,standard
1109,0,0,48,1,117721,1,1,1.0565272702053445,-0.67619474340274,1.1209276161079567,1,career-focused
1110,0,1,46,2,168904,2,1,2.3543940364345244,1.5532691389828477,-0.24952505207051162,3,well-off
1111,0,0,32,1,137576,2,2,2.227458534841238,-1.1003276432055178,-0.7812932344512213,1,career-focused
1112,0,0,54,1,111274,1,1,1.1347650083042014,-0.5374115529177913,1.4611073440115978,1,career-focused
1113,0,1,24,1,94249,2,2,1.0248836009153166,-0.4299993171704308,-1.893072474597224,1,career-focused
1114,0,1,27,1,180940,2,1,1.7297152329346235,0.01936351973235362,-1.74994988118762,1,career-focused
1115,0,0,57,1,125032,1,2,1.9798409373822579,-0.49816506882899386,1.193362230587746,1,career-focused
1116,0,0,38,1,138011,2,1,1.828275293037242,-0.8533040352378899,-0.10704114370555266,1,career-focused
1117,0,0,40,1,144850,1,1,1.2073597475092421,-0.8005881996289725,0.58676996456522,1,career-focused
1118,0,1,20,1,107270,1,2,0.3220819814939063,-0.5169339067847523,-1.5382888285167053,1,career-focused
1119,0,0,36,1,113405,2,2,2.0060193769253907,-1.072841576419473,-0.46809551702309204,1,career-focused
1120,0,0,47,1,137338,1,2,1.8709354701431502,-0.724361882807792,0.6196085201372844,1,career-focused
1121,0,0,64,2,125119,0,2,1.666694344749724,0.7326917951090354,2.6362792849939702,3,well-off
1122,0,0,42,1,159745,2,2,2.8109918379944445,-0.7613084986510558,-0.3574427710536825,1,career-focused
1123,0,0,44,1,181262,2,2,3.162888121438363,-0.6375984641508904,-0.3469533788833695,1,career-focused
1124,0,1,30,1,90500,2,2,1.1402655275941949,-0.28238669527451354,-1.5646241161076158,1,career-focused
1125,0,0,37,1,102733,1,1,0.5440243913165734,-1.0183603860089636,0.6138284160014498,1,career-focused
1126,0,0,42,1,135493,1,2,1.706371832052502,-0.8636344159739616,0.367508348593831,1,career-focused
1127,0,1,62,2,169044,1,1,2.030907605098532,1.9571188592690703,1.2017576032741544,3,well-off
1128,0,0,49,1,178549,1,2,2.493965055994386,-0.5362015806250415,0.5444650030266619,1,career-focused
1129,0,0,52,1,159716,1,2,2.3181831794397207,-0.5178933840517718,0.782427665669493,1,career-focused
1130,0,1,36,1,170118,2,1,1.831218788507707,0.2237699250781124,-1.234673368694553,1,career-focused
1131,0,0,49,1,143886,0,1,0.6738460667714177,-0.5868798741605532,1.6786814326165993,2,fewer-opportunities
1132,0,0,42,1,130164,2,2,2.4037411921880643,-0.8581148035316567,-0.22881948023214504,1,career-focused
1133,0,0,38,1,114476,1,1,0.7335264446979217,-0.9532835098915353,0.6147923362570603,1,career-focused
1134,0,0,50,1,126143,1,1,1.2281406961787735,-0.5953391953097776,1.188356327209612,1,career-focused
1135,0,1,34,1,129654,2,2,1.790640951527813,-0.04766425187631705,-1.5267744224539994,1,career-focused
1136,0,0,43,1,123202,1,2,1.5649904798251641,-0.8772108217435676,0.47297624679490763,1,career-focused
1137,0,0,40,1,160524,1,1,1.4231484842784252,-0.749293719297052,0.5186167087477433,1,career-focused
1138,0,0,56,2,126906,1,1,1.6672035374013507,0.6340422243311382,1.9568102669448295,3,well-off
1139,0,0,41,1,143994,2,2,2.5663104266335837,-0.8395018911121319,-0.340979215915874,1,career-focused
1140,0,1,30,1,123517,2,2,1.5948206329858063,-0.17433579205140412,-1.7081877276506572,1,career-focused
1141,0,1,28,1,129055,1,2,0.8446634553401822,-0.23246528078975914,-1.216817686802733,1,career-focused
1142,0,0,64,2,136312,0,2,1.8207917883287381,0.769321826904058,2.587610190163996,3,well-off
1143,0,0,67,2,112486,1,2,2.3470050863510314,0.7942492241161065,2.227784038019727,3,well-off
1144,0,0,37,1,152401,2,1,1.9985542182184215,-0.8328584758242427,-0.2216358559911567,1,career-focused
1145,0,0,31,1,157453,2,1,1.901111089804839,-0.976206920874907,-0.5557498832526274,1,career-focused
1146,0,0,32,1,142870,2,2,2.3003426469029997,-1.0830025839432245,-0.8043124596839456,1,career-focused
1147,0,1,52,2,137231,1,2,1.88676998575551,1.5008204204502034,0.4558444294888357,3,well-off
1148,0,1,31,1,104406,1,1,0.016643361451562328,-0.14747193732553676,-0.5895695668703614,0,standard
1149,0,0,36,1,145385,2,1,1.874130215028979,-0.8824658477609266,-0.24315358767009315,1,career-focused
1150,0,1,32,1,146519,2,1,1.394993792061944,0.03995252452558539,-1.3401588856377478,1,career-focused
1151,0,0,51,1,126227,1,2,1.8292973140268136,-0.6541358700516767,0.8760191046716886,1,career-focused
1152,0,0,47,1,112227,2,1,1.723792432919339,-0.6978620304743816,0.47329272578260706,1,career-focused
1153,0,1,34,1,110145,1,2,0.7513192726559378,-0.13446830367578938,-0.8224466849898657,1,career-focused
1154,0,1,46,2,149419,1,1,1.315402772879892,1.4665436291974094,0.4546983292535419,3,well-off
1155,0,1,42,1,176646,1,1,1.3173519796225375,0.38205567975836385,-0.33141193892553455,1,career-focused
1156,0,0,39,1,91019,2,1,1.2091546939917706,-0.9804423755486449,0.14931268853420293,1,career-focused
1157,0,0,50,1,169579,1,2,2.3983049232904916,-0.5389097352027178,0.6354926203441195,1,career-focused
1158,0,0,42,1,142305,1,2,1.800154712929858,-0.8413415743240291,0.33788859750102435,1,career-focused
1159,0,1,36,1,130602,1,1,0.5164546407994756,0.07149128682969713,-0.44335174395593535,1,career-focused
1160,0,1,18,1,98992,1,1,-0.41971652469823373,-0.5115997078350303,-1.2423471904487746,0,standard
1161,0,0,35,1,181926,2,2,2.9215362828423523,-0.8752477769364635,-0.8180611550874272,1,career-focused
1162,0,0,38,1,152864,1,2,1.8341933167496147,-0.9133740534029222,0.0838782041884685,1,career-focused
1163,0,0,39,1,135837,2,2,2.398345336454708,-0.9194902044668042,-0.4095601927309165,1,career-focused
1164,0,1,24,1,121757,0,2,-0.13787603204173784,-0.38589550303546327,-0.7736835236266862,0,standard
1165,0,0,41,1,182274,1,1,1.7504199576450494,-0.651468095911439,0.47606846676235004,1,career-focused
1166,0,0,36,1,149040,2,2,2.496617286506215,-0.956223048498841,-0.6230426441798984,1,career-focused
1167,0,0,37,1,154196,2,2,2.5954341026093566,-0.912702682649778,-0.5934373116447348,1,career-focused
1168,0,1,45,2,135332,1,1,1.0936301568478506,1.3937958163760114,0.46392652534577916,3,well-off
1169,0,0,41,1,134200,2,2,2.431473442588836,-0.8715535780057665,-0.29839321441808364,1,career-focused
1170,0,0,36,1,177171,2,2,2.8839053402291883,-0.86416199029945,-0.7453610848715813,1,career-focused
1171,0,0,38,1,115964,0,2,0.555444438620826,-1.0570916121216511,0.8638250096583274,1,career-focused
1172,0,0,38,1,136871,0,1,0.271109909731613,-0.9029532051879584,1.136914253140899,2,fewer-opportunities
1173,0,1,53,2,159559,2,2,2.992734289214029,1.6234968094821953,-0.20871629629981023,3,well-off
1174,0,0,35,1,113878,1,2,1.2139633921522193,-1.120899779535418,0.09732252751671569,1,career-focused
1175,0,0,48,1,171203,2,2,3.1357331700611604,-0.5639296931129594,-0.09511707182248727,1,career-focused
1176,0,0,36,1,102180,1,2,1.0807460517217504,-1.132535543041605,0.20021195942330686,1,career-focused
1177,0,1,22,1,116844,2,1,0.7081230984411164,-0.32363063491795374,-1.731371966225156,1,career-focused
1178,0,0,35,1,139844,2,2,2.342180558667237,-1.0129646533769303,-0.6350813598015362,1,career-focused
1179,0,0,42,1,156431,0,1,0.6517287617464247,-0.7323537710805397,1.259962038825116,1,career-focused
1180,0,0,39,1,116137,0,1,0.01349120235930797,-0.9441600369778785,1.2790937717877424,2,fewer-opportunities
1181,0,0,31,1,143081,1,1,0.9325120561277636,-1.0461997090872237,0.12624129206180768,1,career-focused
1182,0,0,33,1,155870,2,2,2.5071502025249286,-1.0138120698407749,-0.8088141922650436,1,career-focused
1183,0,1,31,1,106924,0,1,-0.7194258927160385,-0.16219078316155294,0.018980974862525785,0,standard
1184,0,0,42,1,102133,1,1,0.6749269689631323,-0.8870893205224896,0.876559869315589,1,career-focused
1185,0,0,61,2,145227,0,1,1.2878619629107355,0.8042746379897937,2.7567691884194385,3,well-off
1186,0,0,38,1,159500,2,2,2.6962884798354945,-0.8686979743808401,-0.5644755086400665,1,career-focused
1187,0,0,33,1,98498,0,1,-0.3963458412022607,-1.1617666837136016,1.0436441267997416,2,fewer-opportunities
1188,0,0,48,1,159714,1,2,2.206825276367852,-0.6244876218894635,0.5743383221647954,1,career-focused
1189,0,0,31,1,121852,0,1,-0.13048938714649738,-1.1386326052257867,0.8380478862317,2,fewer-opportunities
1190,0,0,52,1,141271,2,2,2.834980568702206,-0.5552969822789491,0.24313046739742963,1,career-focused
1191,0,1,27,1,123213,1,2,0.7364022680858564,-0.27823063920662205,-1.2434401730006,1,career-focused
1192,0,0,40,1,143723,2,1,1.9625793227720283,-0.781317189562913,-0.02782888511982444,1,career-focused
1193,0,0,34,1,112538,0,1,-0.1752202884998193,-1.0891726823363532,1.0346202948151615,2,fewer-opportunities
1194,0,1,26,1,97932,2,2,1.1312537690382187,-0.3646525442652297,-1.8050377740022026,1,career-focused
1195,0,0,30,1,154003,0,1,0.2843106400990858,-1.0600626828431947,0.6462252821141321,2,fewer-opportunities
1196,0,0,53,1,177179,1,1,2.0142666446417206,-0.3483788329644681,1.1225165252160212,1,career-focused
1197,0,0,45,1,128052,1,2,1.6874270927489876,-0.808044943405972,0.5559366300785217,1,career-focused
1198,0,0,32,1,114617,2,1,1.3392074098618765,-1.0897444024221392,-0.317467055936786,1,career-focused
1199,0,0,35,1,182822,2,2,2.933871788019409,-0.8723155417458675,-0.821957117650427,1,career-focused
1200,0,1,26,1,177215,1,2,1.452031674375935,-0.12815148563015538,-1.5302746944888252,1,career-focused
1201,0,0,30,1,110929,1,1,0.4620330773462458,-1.1780667503886615,0.21401922442702678,1,career-focused
1202,0,0,37,1,111821,1,1,0.6691416581124352,-0.9886191433614905,0.5743122242910231,1,career-focused
1203,0,0,32,1,97306,2,1,1.1008815949957715,-1.1463961026279497,-0.24219584173132863,1,career-focused
1204,0,1,40,1,157231,1,1,0.9943945710471159,0.26522461665399394,-0.35104118969788517,1,career-focused
1205,0,0,44,1,126906,0,2,0.8730818413668262,-0.8614014598852819,1.1283943659012499,1,career-focused
1206,0,0,43,1,133243,1,2,1.7032279881765338,-0.8443508066221682,0.42931624668879026,1,career-focused
1207,0,0,51,1,112250,1,1,1.0647041215254924,-0.614158280516141,1.300789997761052,1,career-focused
1208,0,0,37,1,104349,0,1,-0.20446297185739476,-1.0360311025390843,1.2263010093323568,2,fewer-opportunities
1209,0,0,33,1,151421,1,2,1.6751641352227802,-1.0513310078340252,-0.16996993270133084,1,career-focused
1210,0,1,32,1,178081,2,1,1.8295174688457232,0.14324181814789447,-1.4773959061884177,1,career-focused
1211,0,0,35,1,110181,0,2,0.3923303381236722,-1.1559577344222756,0.7328969613579107,1,career-focused
1212,0,1,30,1,113012,1,1,0.10729219517727724,-0.14595500329404018,-0.6790144493966005,0,standard
1213,0,1,35,1,154585,2,2,2.1617062217339655,0.060571460952695194,-1.5831542011725426,1,career-focused
1214,0,0,40,1,144704,2,1,1.9760850488643193,-0.7781067847392805,-0.032094442345608806,1,career-focused
1215,0,0,37,1,141632,2,2,2.4224616840328594,-0.9538194269964827,-0.5388068723126703,1,career-focused
1216,0,0,37,1,105055,1,2,1.1481596453819607,-1.096479941109673,0.23973547343860738,1,career-focused
1217,0,0,37,1,124597,1,2,1.4172003174467416,-1.0325271061826353,0.15476348637818052,1,career-focused
1218,0,0,53,1,160164,2,1,2.55075127988991,-0.3811026361887971,0.5770014402641702,1,career-focused
1219,0,0,34,1,151754,2,1,1.9061489956111826,-0.9149166071216294,-0.3748961182687688,1,career-focused
1220,0,0,51,1,155551,1,1,1.660842190355555,-0.4724521242795398,1.11250978019358,1,career-focused
1221,0,1,26,1,94986,1,2,0.31995996097838764,-0.3972527886296122,-1.1727288177110218,1,career-focused
1222,0,0,34,1,175800,0,1,0.6957269531418842,-0.8821424785110403,0.7595462059083599,1,career-focused
1223,0,0,51,1,126246,2,1,2.028126648565767,-0.5453959838570208,0.6204337353078758,1,career-focused
1224,0,0,33,1,116261,1,2,1.1911056954623822,-1.1663950583935712,-0.017088187483614757,1,career-focused
1225,0,1,32,1,117796,0,2,0.03025241023254696,-0.18568282259525024,-0.34026433264151607,0,standard
1226,0,0,39,1,115363,1,1,0.7735706362465372,-0.9237338047887381,0.6629600172090166,1,career-focused
1227,0,0,53,1,169076,1,1,1.90271017315769,-0.3748965804526365,1.15774976701065,1,career-focused
1228,0,0,34,1,97474,2,2,1.7310272585696855,-1.1782709571532666,-0.5028738007971072,1,career-focused
1229,0,0,37,1,140341,1,2,1.6339527655578823,-0.9810035449764496,0.08630585848546948,1,career-focused
1230,0,1,28,1,114503,1,1,0.07215406252992389,-0.19436942700711696,-0.7895465945239444,0,standard
1231,0,1,25,1,102937,1,2,0.4015912100043568,-0.3978793970644553,-1.2593256472475678,1,career-focused
1232,0,0,36,1,151781,2,2,2.534353469196296,-0.9472528959793951,-0.6349609850115753,1,career-focused
1233,0,1,36,1,123133,1,2,0.9857942127347702,-0.03867013741289274,-0.7748717295384975,1,career-focused
1234,0,0,35,1,118879,1,2,1.2828136838826445,-1.1045335873611208,0.07557731682747229,1,career-focused
1235,0,1,21,1,158683,1,1,0.4855654475453232,-0.23631513167877455,-1.3458204254588422,1,career-focused
1236,0,1,29,1,107514,1,2,0.575934532925595,-0.27631308780156655,-1.0711291929456874,1,career-focused
1237,0,0,60,2,193879,1,1,2.7005716159337885,0.9598046797462859,1.8736981497278078,3,well-off
1238,0,0,45,1,135043,1,1,1.2115067490786113,-0.6994478142762224,0.8895350421176841,1,career-focused
1239,0,1,56,2,108559,0,1,0.26046128856132256,1.5763358698377392,1.7721089974609199,3,well-off
1240,0,1,30,1,121038,1,2,0.7899561563073206,-0.20540773972604517,-1.0779093679185399,1,career-focused
1241,0,0,52,1,151947,2,2,2.9819603156556194,-0.5203588763695717,0.19670937775168632,1,career-focused
1242,0,1,26,1,118820,1,1,0.07592233348788573,-0.23353552856771148,-0.91236667514575,0,standard
1243,0,0,43,1,121517,1,1,0.9696249989715908,-0.7970066306870438,0.8442994034731174,1,career-focused
1244,0,0,34,1,113572,1,1,0.6097504326196852,-1.0628296184233315,0.4106250443503824,1,career-focused
1245,0,1,22,1,131170,1,2,0.7067857524790373,-0.3854253048078123,-1.5381611314218704,1,career-focused
1246,0,0,42,1,92430,0,1,-0.22939251820537365,-0.9418024144213104,1.5382494272118918,2,fewer-opportunities
1247,0,0,38,1,124554,0,1,0.10153801546173749,-0.9432616213068984,1.1904706938646363,2,fewer-opportunities
1248,0,1,29,1,115988,1,2,0.6925986745220004,-0.24858121167979202,-1.1079756067390585,1,career-focused
1249,0,0,44,1,107301,1,2,1.3739091569625863,-0.9026012554574273,0.5941410477330701,1,career-focused
1250,0,1,29,1,103767,2,1,0.7229161972672318,-0.17989775264238397,-1.3103393446618918,1,career-focused
1251,0,0,44,1,141493,1,2,1.8446408455941998,-0.7907050661305788,0.4454683334985949,1,career-focused
1252,0,0,38,1,154339,1,2,1.854500091455149,-0.9085469921237603,0.0774646497460302,1,career-focused
1253,0,1,26,1,112369,0,1,-0.7836258781942489,-0.2776061795649497,-0.2648173742303346,0,standard
1254,0,0,53,1,158193,1,1,1.7528805940930596,-0.41051211123305564,1.2050709283645864,1,career-focused
1255,0,0,43,1,143734,1,1,1.2754932116040356,-0.7242996337791533,0.7476960549662346,1,career-focused
1256,0,0,33,1,121890,1,1,0.6964342825384889,-1.0622551885602407,0.32243243550510764,1,career-focused
1257,0,0,52,1,127609,0,1,0.5332534215030884,-0.5602069530926818,1.9055301663408735,2,fewer-opportunities
1258,0,1,26,1,94650,0,2,-0.45540118133131147,-0.4213115889678168,-0.5517685916535796,0,standard
1259,0,0,38,1,175504,2,1,2.3444528550945964,-0.730605046397473,-0.27006717537357966,1,career-focused
1260,0,0,47,1,165495,1,2,2.2585814737931367,-0.6322157374265311,0.4971770269605144,1,career-focused
1261,0,1,26,1,120389,1,1,0.09752323485262022,-0.22840084440025052,-0.919188957803503,0,standard
1262,0,1,36,1,165340,1,1,0.994703277898358,0.18517430697581505,-0.5943985603772386,1,career-focused
1263,0,0,36,1,119804,1,1,0.7512134608947277,-0.9891410291109552,0.4875762532343699,1,career-focused
1264,0,0,57,2,154344,2,1,2.843518768822772,0.7734415171844975,1.270030379664076,3,well-off
1265,0,1,31,1,106266,2,2,1.3851534485283326,-0.20414421405466618,-1.5811528938329744,1,career-focused
1266,0,0,45,1,136129,1,1,1.2264580421838387,-0.6958937881411921,0.8848129267790482,1,career-focused
1267,0,0,40,1,151914,2,1,2.075347317085948,-0.7545114546899538,-0.06344476609474796,1,career-focused
1268,0,1,21,1,121473,1,1,-0.026715967229546205,-0.3580879792703759,-1.1840249266092628,0,standard
1269,0,0,46,1,127147,1,2,1.7028002739434895,-0.7843597086843667,0.6118962361564778,1,career-focused
1270,0,0,35,1,125387,1,2,1.3724113040749275,-1.0832356112222834,0.047279410175683524,1,career-focused
1271,0,1,31,1,139490,0,2,0.30108773029455566,-0.14133431024397725,-0.4866180968915738,1,career-focused
1272,0,0,51,1,124990,1,2,1.812267157883935,-0.6581840563583365,0.8813977940583301,1,career-focused
1273,0,1,21,1,101471,2,1,0.4686457283268261,-0.40058699065799735,-1.7165520202936133,1,career-focused
1274,0,0,48,1,155708,1,1,1.5795058808759428,-0.5518790981067937,0.955753587223276,1,career-focused
1275,0,0,48,1,142345,1,2,1.9677009578184108,-0.6813291319625224,0.6498617303754469,1,career-focused
1276,0,0,68,2,148675,0,1,1.530159774963261,1.0020869695115666,3.1059482593648773,3,well-off
1277,0,1,45,2,116484,1,2,1.406311566495501,1.2463956597296368,0.18188439467881415,3,well-off
1278,0,0,35,1,150237,2,2,2.4852641583381647,-0.9789526887163682,-0.6802719166288321,1,career-focused
1279,0,1,22,1,100273,1,2,0.281417333443855,-0.48653833012460096,-1.403815645585927,1,career-focused
1280,0,0,44,1,122292,0,1,0.23739192450477134,-0.7907826671248024,1.5124533198417656,2,fewer-opportunities
1281,0,0,52,1,159216,1,1,1.7391319548750004,-0.4338111810523281,1.1485982379312354,1,career-focused
1282,0,0,48,1,130082,1,2,1.798872498012331,-0.7214608285498862,0.7031833697840036,1,career-focused
1283,0,0,33,1,139547,1,2,1.5116911570170075,-1.0901896692772575,-0.11833973239657655,1,career-focused
1284,0,1,35,1,122895,1,1,0.38251742993442334,0.019622559405622835,-0.46186488843505835,1,career-focused
